LSOA21CD,AHAH_Index_Score,AHAH_Index_Rank,AHAH_Index_Percentile
E01019538,30.787,36563,86
E01019539,14.6043,8634,21
E01019540,12.3913,4386,11
E01019541,14.7683,8994,22
E01019542,18.3449,17564,42
E01019543,15.4672,10605,25
E01019544,15.9176,11647,28
E01019545,21.0096,23398,55
E01019546,19.6309,20474,49
E01019547,22.4181,26154,62
E01019548,14.7284,8905,21
E01019549,23.4631,28040,66
E01019550,19.0848,19254,46
E01019551,25.3495,30935,73
E01019552,16.1452,12227,29
E01019553,16.0076,11881,28
E01019554,25.6565,31362,74
E01019555,14.5972,8611,21
E01019556,18.0098,16777,40
E01019557,16.5095,13109,31
E01019558,10.2005,1698,4
E01019559,11.3893,2973,7
E01019560,13.3004,5970,14
E01019561,8.5983,736,2
E01019562,12.7567,5004,12
E01019563,17.5166,15574,37
E01019564,18.9465,18941,45
E01019565,17.3848,15245,36
E01019566,14.2556,7870,19
E01019567,14.3294,8032,19
E01019568,13.5676,6476,16
E01019569,34.3133,38795,91
E01019570,19.4014,19959,47
E01019571,19.1016,19291,46
E01019572,15.485,10641,25
E01019573,17.9935,16728,40
E01019574,20.9203,23189,55
E01019575,14.6672,8769,21
E01019576,13.3895,6136,15
E01019577,9.3307,1092,3
E01019578,9.0209,931,3
E01019579,29.9788,35970,85
E01019580,22.4075,26137,62
E01019581,17.7854,16210,39
E01019582,16.1785,12311,29
E01019583,15.4689,10608,25
E01019585,16.7112,13568,32
E01019586,12.611,4747,12
E01019587,14.4933,8376,20
E01019588,14.4123,8206,20
E01019589,14.4543,8293,20
E01019590,13.7058,6752,16
E01019591,16.6956,13538,32
E01019592,11.271,2840,7
E01019593,13.3256,6002,15
E01019594,12.3462,4300,11
E01019595,13.416,6182,15
E01019596,13.6807,6713,16
E01019597,26.378,32291,76
E01019598,16.2167,12415,30
E01019599,6.4431,200,1
E01019600,13.7452,6829,17
E01019601,6.7978,251,1
E01019602,17.4821,15485,37
E01019603,19.4986,20166,48
E01019604,16.626,13386,32
E01019605,23.6593,28372,67
E01019606,13.2207,5826,14
E01019607,15.8719,11564,28
E01019608,13.6781,6708,16
E01019609,10.2481,1738,5
E01019610,11.5145,3150,8
E01019611,32.7083,37916,89
E01019612,17.8741,16435,39
E01019613,27.202,33314,79
E01019614,14.7724,9007,22
E01019615,18.7965,18609,44
E01019616,22.3961,26117,62
E01019617,24.3733,29479,70
E01019618,20.5335,22396,53
E01019619,16.9841,14247,34
E01019620,16.9277,14107,34
E01019621,17.6398,15878,38
E01019622,17.3174,15091,36
E01019623,26.7636,32766,77
E01019624,14.3074,7981,19
E01019625,13.9671,7261,18
E01019626,15.2964,10205,24
E01019627,16.5081,13103,31
E01019628,17.0755,14486,34
E01019629,21.8488,25078,59
E01019630,16.3382,12692,30
E01019631,25.7605,31505,74
E01019632,17.729,16070,38
E01019633,10.4633,1939,5
E01019634,14.691,8817,21
E01019635,10.0652,1596,4
E01019636,9.1112,981,3
E01019638,20.6988,22739,54
E01019639,18.7013,18383,44
E01019640,19.2969,19739,47
E01019641,13.6425,6637,16
E01019642,13.2623,5900,14
E01019643,12.5755,4686,11
E01019644,18.4221,17741,42
E01019645,17.7416,16106,38
E01019646,20.3203,21917,52
E01019647,47.9983,42142,99
E01019648,21.4035,24207,57
E01019649,30.7751,36552,86
E01019650,17.4804,15477,37
E01019651,19.7299,20683,49
E01019652,22.0686,25516,60
E01019653,20.9932,23365,55
E01019654,16.5401,13176,31
E01019655,14.1595,7662,18
E01019656,18.7772,18561,44
E01019657,18.3196,17499,42
E01019658,19.5919,20364,48
E01019659,17.8492,16369,39
E01019660,22.4701,26247,62
E01019661,29.0325,35171,83
E01019662,22.8356,26859,63
E01019663,11.8012,3535,9
E01019664,11.9405,3731,9
E01019665,16.4018,12849,31
E01019666,13.9147,7142,17
E01019667,17.4596,15429,37
E01019668,13.6176,6587,16
E01019669,18.5473,18029,43
E01019670,18.0793,16946,40
E01019671,19.5521,20282,48
E01019672,27.0975,33183,78
E01019673,17.8417,16350,39
E01019674,19.5377,20256,48
E01019675,29.0841,35220,83
E01019676,24.3873,29498,70
E01019677,20.3876,22083,52
E01019678,21.8483,25075,59
E01019679,27.0172,33079,78
E01019680,24.2892,29345,69
E01019681,20.2447,21773,52
E01019682,43.8575,41676,98
E01019683,16.7057,13556,32
E01019684,14.9849,9453,23
E01019685,14.19,7728,19
E01019686,23.8385,28683,68
E01019687,15.686,11115,27
E01019688,17.529,15607,37
E01019689,16.1241,12174,29
E01019690,22.8736,26925,64
E01019691,18.0885,16964,40
E01019692,20.5366,22403,53
E01019693,33.2193,38221,90
E01019694,18.8361,18698,44
E01019695,22.8834,26941,64
E01019696,21.6707,24731,58
E01019697,21.3521,24105,57
E01019698,21.2562,23904,57
E01019699,19.4226,20008,47
E01019700,20.8036,22953,54
E01019701,23.9523,28833,68
E01019702,21.2087,23813,56
E01019703,23.4181,27956,66
E01019704,20.0729,21415,51
E01019705,20.1145,21498,51
E01019706,21.6368,24665,58
E01019707,22.1639,25688,61
E01019708,18.5691,18084,43
E01019709,18.1892,17177,41
E01019710,27.5997,33743,80
E01019711,13.9693,7272,18
E01019712,13.7268,6796,16
E01019713,14.0627,7462,18
E01019714,22.9766,27122,64
E01019715,45.4706,41886,99
E01019716,32.5139,37801,89
E01019717,43.4436,41599,98
E01019718,19.6411,20492,49
E01019719,26.1359,31986,75
E01019720,16.7466,13646,32
E01019721,14.7313,8914,21
E01019722,32.5585,37826,89
E01019723,15.0255,9553,23
E01019724,28.9164,35067,83
E01019725,22.6976,26645,63
E01019726,28.4194,34574,82
E01019727,14.367,8108,20
E01019728,11.7125,3398,8
E01019729,13.4098,6171,15
E01019730,15.6583,11046,26
E01019731,17.4316,15359,37
E01019732,15.96,11758,28
E01019733,19.4048,19973,47
E01019734,15.0968,9723,23
E01019735,14.9686,9414,23
E01019736,23.6311,28315,67
E01019737,12.2607,4181,10
E01019738,28.1908,34345,81
E01019739,45.7016,41919,99
E01019740,26.7573,32750,77
E01019741,18.4108,17709,42
E01019742,19.2846,19713,47
E01019743,10.0165,1566,4
E01019744,10.1118,1636,4
E01019745,8.3594,619,2
E01019746,10.1859,1683,4
E01019747,8.9816,902,3
E01019748,9.9119,1479,4
E01019749,13.9015,7113,17
E01019750,15.394,10443,25
E01019751,16.0338,11953,29
E01019752,17.2331,14885,35
E01019753,14.4674,8319,20
E01019754,14.937,9348,22
E01019755,15.0004,9489,23
E01019756,17.3484,15154,36
E01019757,13.1316,5685,14
E01019758,14.2425,7840,19
E01019759,19.0118,19086,45
E01019760,30.8566,36631,86
E01019761,20.6862,22713,54
E01019762,19.3786,19905,47
E01019763,12.694,4892,12
E01019764,12.2369,4145,10
E01019765,5.1067,76,1
E01019766,13.3332,6015,15
E01019767,7.6183,400,1
E01019768,16.2109,12400,30
E01019769,18.7354,18462,44
E01019770,18.6121,18173,43
E01019771,15.5196,10715,26
E01019772,16.6388,13411,32
E01019774,23.8339,28676,68
E01019775,32.8764,38014,90
E01019776,20.3826,22074,52
E01019777,21.5666,24519,58
E01019778,26.5787,32529,77
E01019779,28.3541,34515,81
E01019780,21.3598,24117,57
E01019781,24.8648,30236,71
E01019782,32.7904,37967,90
E01019783,27.8197,33963,80
E01019784,24.1224,29104,69
E01019785,24.536,29732,70
E01019786,28.605,34749,82
E01019787,21.2889,23981,57
E01019788,22.639,26540,63
E01019790,27.5583,33702,80
E01019791,21.8849,25155,59
E01019792,20.0156,21311,50
E01019793,26.6306,32588,77
E01019794,24.1102,29087,69
E01019795,26.1203,31965,75
E01019796,20.3592,22002,52
E01019797,30.7809,36556,86
E01019798,19.8683,20980,50
E01019799,18.6,18143,43
E01019800,19.3144,19781,47
E01019801,15.539,10758,26
E01019802,14.5141,8422,20
E01019803,14.728,8903,21
E01019804,20.3677,22028,52
E01019805,22.1294,25623,61
E01019806,16.1327,12195,29
E01019807,19.6177,20433,48
E01019808,23.161,27493,65
E01019809,16.0619,12013,29
E01019810,22.7321,26703,63
E01019811,34.8178,39022,92
E01019812,38.6959,40522,96
E01019813,32.7797,37962,90
E01019814,18.5629,18065,43
E01019815,12.5733,4683,11
E01019816,22.6881,26632,63
E01019817,33.075,38129,90
E01019818,22.0205,25424,60
E01019819,20.6186,22569,53
E01019820,26.9836,33042,78
E01019821,24.3733,29480,70
E01019822,23.8131,28638,68
E01019823,19.6322,20475,49
E01019824,23.8044,28625,68
E01019825,25.0812,30551,72
E01019826,25.2147,30756,73
E01019827,19.9095,21061,50
E01019828,16.6867,13523,32
E01019829,10.9712,2494,6
E01019830,15.263,10140,24
E01019831,18.31,17472,41
E01019832,22.2412,25831,61
E01019833,23.2907,27729,66
E01019834,20.2062,21680,51
E01019837,24.9854,30397,72
E01019838,28.8368,34990,83
E01019839,21.9306,25257,60
E01019840,19.7988,20840,49
E01019841,19.6087,20412,48
E01019842,17.8921,16472,39
E01019843,20.2618,21800,52
E01019844,28.4286,34583,82
E01019845,14.2435,7842,19
E01019846,13.0115,5451,13
E01019847,16.4343,12923,31
E01019848,16.2721,12537,30
E01019850,24.0569,29012,69
E01019851,33.2495,38236,90
E01019852,21.2054,23803,56
E01019853,15.0149,9532,23
E01019854,12.0238,3854,10
E01019855,13.9193,7158,17
E01019856,26.9727,33023,78
E01019857,29.2215,35342,83
E01019858,23.2766,27698,65
E01019859,26.3448,32254,76
E01019860,26.4436,32366,76
E01019861,24.0432,28989,68
E01019862,19.1822,19473,46
E01019863,21.7125,24802,59
E01019864,19.7624,20761,49
E01019865,23.3405,27812,66
E01019866,21.2868,23979,57
E01019867,17.2715,14977,36
E01019868,16.6103,13350,32
E01019869,13.6262,6602,16
E01019870,30.6177,36431,86
E01019871,26.639,32594,77
E01019872,19.1585,19417,46
E01019873,28.0444,34185,81
E01019874,21.873,25125,59
E01019875,30.0615,36044,85
E01019876,22.2245,25802,61
E01019877,42.9032,41501,98
E01019878,24.0001,28914,68
E01019879,25.1403,30648,72
E01019880,11.3602,2946,7
E01019882,15.9857,11823,28
E01019885,22.0973,25568,60
E01019887,27.4926,33624,79
E01019888,36.2567,39666,94
E01019889,23.9844,28887,68
E01019890,11.2961,2868,7
E01019891,19.6599,20531,49
E01019894,5.5641,119,1
E01019895,12.2448,4156,10
E01019896,5.4388,111,1
E01019897,11.3658,2953,7
E01019898,14.0314,7396,18
E01019899,16.4195,12886,31
E01019900,14.0375,7411,18
E01019901,26.9997,33059,78
E01019902,46.48,41996,99
E01019903,17.9109,16520,39
E01019904,24.3996,29519,70
E01019905,17.9481,16616,39
E01019906,23.468,28053,66
E01019907,27.1758,33288,79
E01019908,20.9094,23167,55
E01019909,14.4486,8278,20
E01019910,10.2658,1755,5
E01019911,15.7503,11245,27
E01019912,12.7669,5025,12
E01019913,9.3595,1111,3
E01019914,13.5045,6361,15
E01019915,8.6872,778,2
E01019916,31.819,37309,88
E01019917,15.8037,11387,27
E01019918,13.9813,7295,18
E01019919,14.9708,9417,23
E01019920,18.1291,17053,40
E01019921,13.3858,6126,15
E01019922,9.3228,1086,3
E01019923,19.0091,19077,45
E01019924,23.8016,28622,68
E01019925,34.6959,38970,92
E01019927,40.4851,41024,97
E01019928,28.2578,34410,81
E01019929,23.7547,28540,67
E01019930,28.3648,34523,81
E01019931,20.8244,22991,54
E01019932,45.9089,41940,99
E01019933,34.0824,38685,91
E01019934,23.3822,27891,66
E01019935,27.2714,33400,79
E01019936,18.1354,17065,41
E01019937,15.2677,10155,24
E01019938,32.8059,37975,90
E01019939,19.2791,19696,47
E01019940,17.8789,16444,39
E01019942,7.6441,413,1
E01019943,10.6712,2170,6
E01019944,11.451,3059,8
E01019945,16.0976,12099,29
E01019946,6.3659,189,1
E01019947,20.0881,21452,51
E01019948,7.9737,499,2
E01019949,10.504,1980,5
E01019950,8.1712,555,2
E01019951,14.3116,7988,19
E01019952,14.8682,9190,22
E01019953,10.3647,1856,5
E01019954,12.9354,5321,13
E01019955,8.6138,742,2
E01019956,15.3901,10438,25
E01019957,8.2931,597,2
E01019958,10.1358,1652,4
E01019959,26.8336,32854,78
E01019960,30.468,36326,86
E01019961,13.9969,7337,18
E01019962,22.3262,25995,61
E01019963,13.5216,6403,16
E01019964,13.6621,6675,16
E01019965,14.6009,8625,21
E01019966,20.2954,21863,52
E01019967,26.3173,32218,76
E01019968,7.3678,359,1
E01019969,14.8257,9104,22
E01019970,8.2639,587,2
E01019971,11.8397,3584,9
E01019972,17.0256,14355,34
E01019973,10.2919,1784,5
E01019974,13.2699,5912,14
E01019975,16.0492,11990,29
E01019976,10.5257,2005,5
E01019977,13.6132,6569,16
E01019980,8.9105,872,3
E01019981,12.4417,4472,11
E01019982,9.9789,1537,4
E01019983,9.3497,1105,3
E01019984,11.3396,2910,7
E01019985,13.1392,5697,14
E01019986,15.8441,11488,27
E01019987,18.5536,18048,43
E01019988,18.4275,17753,42
E01019989,20.3592,22001,52
E01019990,16.0042,11873,28
E01019991,19.0886,19264,46
E01019992,26.2263,32092,76
E01019993,21.0801,23537,56
E01019994,21.4464,24277,57
E01019995,38.8686,40573,96
E01019996,12.867,5192,13
E01019997,26.3651,32276,76
E01019998,13.943,7204,17
E01019999,10.8979,2425,6
E01020000,13.6637,6678,16
E01020001,13.8578,7037,17
E01020002,24.2155,29236,69
E01020003,18.6181,18191,43
E01020004,20.713,22767,54
E01020005,25.5687,31231,74
E01020006,24.0639,29028,69
E01020007,22.6239,26516,63
E01020008,26.8299,32844,78
E01020009,12.7409,4976,12
E01020010,19.2533,19651,47
E01020011,9.8613,1447,4
E01020012,10.0777,1611,4
E01020013,16.4837,13051,31
E01020014,18.9736,19004,45
E01020015,18.0802,16947,40
E01020017,14.6008,8623,21
E01020018,25.5106,31161,74
E01020019,17.1901,14771,35
E01020020,18.9357,18918,45
E01020021,11.7582,3468,9
E01020022,29.2239,35351,83
E01020023,10.9673,2488,6
E01020024,11.8353,3577,9
E01020025,14.2246,7806,19
E01020026,17.7314,16076,38
E01020027,15.856,11531,28
E01020029,15.8175,11416,27
E01020030,22.443,26197,62
E01020031,16.4946,13076,31
E01020032,15.156,9883,24
E01020036,17.6503,15898,38
E01020037,14.2821,7938,19
E01020038,15.9364,11697,28
E01020039,11.8224,3563,9
E01020040,15.3227,10283,25
E01020041,13.126,5671,14
E01020042,13.0458,5526,13
E01020043,21.2368,23875,56
E01020044,22.5186,26335,62
E01020045,23.6557,28359,67
E01020046,26.8512,32873,78
E01020047,9.9424,1513,4
E01020048,29.5265,35602,84
E01020049,22.6198,26509,63
E01020050,20.3663,22022,52
E01020051,19.057,19195,46
E01020052,10.2348,1729,5
E01020053,18.6925,18356,44
E01020054,16.3435,12699,30
E01020055,18.7381,18470,44
E01020056,18.8862,18816,45
E01020057,24.6085,29841,70
E01020058,15.8516,11512,27
E01020059,26.4728,32406,76
E01020060,22.9774,27124,64
E01020061,12.8525,5168,13
E01020062,17.1229,14594,35
E01020063,29.4367,35528,84
E01020064,23.5258,28138,66
E01020065,14.9305,9326,22
E01020067,18.7004,18377,44
E01020068,18.3214,17502,42
E01020069,24.859,30230,71
E01020070,43.7077,41646,98
E01020071,18.869,18779,45
E01020072,29.6899,35742,84
E01020073,43.7883,41663,98
E01020074,24.9197,30304,72
E01020075,27.2459,33363,79
E01020076,20.7433,22830,54
E01020077,29.7334,35778,84
E01020078,19.8684,20982,50
E01020079,11.0971,2632,7
E01020080,11.5671,3221,8
E01020081,11.4594,3072,8
E01020082,25.337,30914,73
E01020083,24.0488,29002,69
E01020084,16.0666,12027,29
E01020085,23.2662,27674,65
E01020087,23.0736,27324,65
E01020088,30.4301,36299,86
E01020089,10.975,2500,6
E01020090,13.4496,6245,15
E01020091,16.6747,13495,32
E01020092,13.0054,5440,13
E01020093,13.0988,5627,14
E01020094,23.1987,27565,65
E01020095,20.8104,22964,54
E01020096,13.038,5508,13
E01020097,30.4737,36333,86
E01020098,37.7369,40205,95
E01020099,16.6212,13371,32
E01020100,21.7437,24875,59
E01020101,17.5084,15550,37
E01020102,21.0109,23403,55
E01020103,12.2712,4197,10
E01020104,15.549,10785,26
E01020105,16.5922,13296,32
E01020106,17.0366,14386,34
E01020107,12.7147,4930,12
E01020108,19.5497,20278,48
E01020109,19.212,19552,46
E01020110,13.4194,6193,15
E01020111,14.1971,7743,19
E01020112,16.0216,11921,28
E01020113,15.3035,10235,24
E01020114,9.7413,1351,4
E01020115,9.6741,1303,4
E01020116,8.2614,586,2
E01020117,10.3339,1831,5
E01020118,5.1188,78,1
E01020119,16.215,12410,30
E01020120,17.9314,16565,39
E01020121,24.0051,28923,68
E01020122,14.6969,8833,21
E01020123,12.3167,4257,10
E01020124,12.2301,4133,10
E01020125,13.6185,6590,16
E01020126,13.2576,5894,14
E01020127,20.2361,21751,52
E01020128,6.0569,161,1
E01020129,10.6587,2150,6
E01020130,13.256,5891,14
E01020131,28.8257,34977,83
E01020132,13.7158,6778,16
E01020133,12.15,4021,10
E01020134,10.4607,1935,5
E01020135,12.726,4955,12
E01020136,16.4207,12888,31
E01020137,22.3028,25957,61
E01020138,37.2712,40059,94
E01020139,16.6695,13482,32
E01020140,13.5287,6415,16
E01020141,15.5968,10897,26
E01020142,21.129,23650,56
E01020143,18.3768,17632,42
E01020144,20.6153,22562,53
E01020145,16.6142,13356,32
E01020146,17.5393,15635,37
E01020147,18.9415,18928,45
E01020148,22.4673,26239,62
E01020149,17.9775,16698,40
E01020150,11.1625,2704,7
E01020151,5.7725,137,1
E01020152,11.2335,2789,7
E01020153,12.0695,3922,10
E01020154,4.7556,57,1
E01020155,7.046,293,1
E01020156,15.6077,10925,26
E01020157,17.2124,14835,35
E01020158,13.1528,5720,14
E01020159,16.051,11994,29
E01020160,14.6414,8705,21
E01020161,11.2224,2770,7
E01020162,9.1668,1017,3
E01020163,9.4745,1175,3
E01020164,6.85,263,1
E01020165,19.7311,20688,49
E01020166,10.7736,2277,6
E01020167,17.9947,16732,40
E01020168,10.0089,1559,4
E01020169,20.4039,22123,52
E01020170,16.9886,14258,34
E01020171,17.897,16485,39
E01020172,14.597,8610,21
E01020173,5.3348,99,1
E01020174,19.6789,20569,49
E01020175,14.7538,8959,22
E01020176,8.7855,815,2
E01020177,8.5567,713,2
E01020178,16.4696,13019,31
E01020179,19.8862,21020,50
E01020180,5.8377,143,1
E01020181,10.1707,1674,4
E01020182,6.2328,177,1
E01020183,13.7655,6868,17
E01020184,10.0887,1616,4
E01020185,17.4911,15507,37
E01020186,20.7538,22843,54
E01020187,15.9122,11638,28
E01020188,19.2221,19581,46
E01020189,7.9317,486,2
E01020190,12.1512,4024,10
E01020191,16.4684,13016,31
E01020192,19.6235,20459,48
E01020193,21.5086,24401,58
E01020194,14.403,8185,20
E01020195,9.5549,1215,3
E01020196,6.8559,266,1
E01020197,12.3907,4384,11
E01020198,8.7684,811,2
E01020199,7.9033,478,2
E01020200,14.5925,8600,21
E01020201,14.4936,8378,20
E01020202,14.9263,9316,22
E01020203,9.6348,1277,3
E01020204,20.7555,22847,54
E01020205,15.1136,9769,23
E01020206,8.2311,575,2
E01020208,12.2907,4227,10
E01020209,17.9976,16743,40
E01020210,12.5982,4721,12
E01020211,9.2062,1037,3
E01020212,11.549,3194,8
E01020213,16.0732,12042,29
E01020214,10.8822,2403,6
E01020215,15.8543,11521,28
E01020216,16.2878,12578,30
E01020217,18.3971,17677,42
E01020218,34.3163,38797,91
E01020219,9.5873,1240,3
E01020220,13.8237,6979,17
E01020221,13.9036,7123,17
E01020222,15.192,9975,24
E01020223,13.8855,7078,17
E01020224,18.5246,17969,43
E01020225,24.8185,30161,71
E01020226,8.696,783,2
E01020227,9.2185,1042,3
E01020228,20.2517,21783,52
E01020230,17.9025,16501,39
E01020231,13.7908,6915,17
E01020232,14.5719,8559,21
E01020233,13.3882,6131,15
E01020234,12.1813,4072,10
E01020235,12.6607,4834,12
E01020236,23.3768,27881,66
E01020237,18.1576,17115,41
E01020238,28.8985,35053,83
E01020239,21.5043,24397,58
E01020240,12.6623,4836,12
E01020241,15.4009,10459,25
E01020242,12.2483,4163,10
E01020243,17.7034,16004,38
E01020244,14.7419,8936,21
E01020245,16.3932,12829,31
E01020246,14.1172,7570,18
E01020247,11.8758,3632,9
E01020248,15.6722,11078,26
E01020249,13.9373,7190,17
E01020250,16.9363,14132,34
E01020251,14.8939,9241,22
E01020252,13.8971,7103,17
E01020253,16.9635,14193,34
E01020254,15.6807,11103,27
E01020255,15.4875,10649,25
E01020256,14.3118,7989,19
E01020257,16.3486,12719,30
E01020258,10.2509,1742,5
E01020259,23.9464,28818,68
E01020260,13.4565,6260,15
E01020261,13.9342,7183,17
E01020262,19.8994,21045,50
E01020263,29.0818,35218,83
E01020264,17.7796,16194,38
E01020265,15.0461,9608,23
E01020266,12.0154,3844,10
E01020267,12.5546,4651,11
E01020268,14.296,7961,19
E01020269,28.7857,34935,82
E01020270,12.6004,4727,12
E01020271,11.8987,3666,9
E01020272,10.4156,1896,5
E01020273,24.1187,29097,69
E01020274,23.3671,27870,66
E01020275,15.4859,10646,25
E01020276,12.1294,3997,10
E01020277,12.455,4495,11
E01020278,17.3738,15222,36
E01020279,19.3447,19835,47
